id,geo
A/cattle/CA/24-028490-004-original/2024,CA
A/cattle/CA/24-028490-003-original/2024,CA
A/cattle/CA/24-028490-001-original/2024,CA
A/cattle/CA/24-028489-010-original/2024,CA
A/cattle/CA/24-028489-009-original/2024,CA
A/cattle/CA/24-027475-002-original-repeat2/2024,CA
A/cattle/CA/24-028489-008-original/2024,CA
A/cattle/CA/24-028489-007-original/2024,CA
A/cattle/CA/24-028489-006-original/2024,CA
A/cattle/CA/24-028489-005-original/2024,CA
A/cattle/CA/24-028489-004-original/2024,CA
A/cattle/CA/24-028489-003-original/2024,CA
A/cattle/CA/24-028489-002-original/2024,CA
A/cattle/CA/24-028489-001-original/2024,CA
A/cattle/ID/24-028356-003-original/2024,ID
A/cattle/ID/24-028356-002-original/2024,ID
A/cattle/CA/24-027475-001-original-repeat2/2024,CA
A/cattle/CA/24-027459-002-original-repeat2/2024,CA
A/cattle/CA/24-029374-002-original/2024,CA
A/cattle/CA/24-029374-001-original/2024,CA
A/cattle/CA/24-029185-001-original/2024,CA
A/cattle/CA/24-029179-002-original/2024,CA
A/cattle/CA/24-029174-001-original/2024,CA
SRR31062729,-
SRR31062731,-
A/cattle/CA/24-029904-001-original/2024,CA
A/cattle/CA/24-029903-001-original/2024,CA
SRR31062735,-
A/cattle/CA/24-029900-001-original/2024,CA
A/cattle/CA/24-029899-001-original/2024,CA
SRR31062738,-
SRR31062739,-
SRR31062740,-
SRR31062741,-
A/cattle/CA/24-029166-001-original/2024,CA
A/cattle/CA/24-029893-003-original/2024,CA
A/cattle/CA/24-029893-002-original/2024,CA
A/cattle/CA/24-029891-001-original/2024,CA
A/cattle/CA/24-029379-003-original/2024,CA
A/cattle/CA/24-029379-002-original/2024,CA
A/cattle/CA/24-029379-001-original/2024,CA
A/cattle/CA/24-029374-006-original/2024,CA
A/cattle/CA/24-029374-005-original/2024,CA
A/cattle/CA/24-029374-004-original/2024,CA
A/cattle/CA/24-029374-003-original/2024,CA
A/cattle/CA/24-028243-001-original-repeat2/2024,CA
A/cattle/TX/24-026219-013-original-repeat2/2024,TX
A/cattle/CA/24-028987-003-original/2024,CA
A/cattle/CA/24-028987-002-original/2024,CA
A/cattle/CA/24-028987-001-original/2024,CA
A/cattle/CA/24-028986-002-original/2024,CA
SRR31168529,-
SRR31168530,-
A/cattle/CA/24-028975-001-original/2024,CA
A/cattle/ID/24-030584-001-original/2024,ID
A/cattle/CA/24-030031-002-original/2024,CA
SRR31168534,-
A/cattle/CA/24-029620-002-original/2024,CA
A/cattle/CA/24-029620-001-original/2024,CA
SRR31168537,-
A/cattle/NM/24-028969-016-original/2024,NM
A/cattle/CA/24-029618-004-original/2024,CA
A/cattle/CA/24-029618-003-original/2024,CA
A/cattle/CA/24-029616-002-original/2024,CA
A/cattle/CA/24-029616-001-original/2024,CA
A/cattle/CA/24-029613-001-original/2024,CA
A/cattle/CA/24-029612-001-original/2024,CA
A/cattle/CA/24-029610-001-original/2024,CA
A/cattle/CA/24-029606-002-original/2024,CA
A/cattle/CA/24-028988-001-original/2024,CA
A/cattle/NM/24-028969-013-original/2024,NM
A/cattle/NM/24-028969-006-original/2024,NM
A/cattle/CA/24-031313-004-original/2024,CA
A/cattle/CA/24-031313-003-original/2024,CA
A/cattle/CA/24-031313-002-original/2024,CA
SRR31254286,-
SRR31254287,-
A/cattle/CA/24-031310-002-original/2024,CA
A/cattle/CA/24-031310-001-original/2024,CA
A/cattle/CA/24-030088-001-original/2024,CA
SRR31254291,-
A/cattle/CA/24-031306-001-original/2024,CA
A/cattle/CA/24-031305-003-original/2024,CA
A/cattle/CA/24-031305-001-original/2024,CA
A/cattle/CA/24-031294-001-original/2024,CA
A/cattle/CA/24-031293-001-original/2024,CA
A/cattle/CA/24-031290-001-original/2024,CA
A/cattle/CA/24-031280-003-original/2024,CA
A/cattle/CA/24-031280-002-original/2024,CA
A/cattle/CA/24-031280-001-original/2024,CA
SRR31254301,-
A/cattle/CA/24-031278-002-original/2024,CA
A/cattle/CA/24-031278-001-original/2024,CA
SRR31254306,-
SRR31254308,-
A/cattle/CA/24-031162-002-original/2024,CA
SRR31254310,-
A/cattle/CA/24-031157-001-original/2024,CA
A/cattle/CA/24-030034-004-original/2024,CA
A/cattle/CA/24-031156-001-original/2024,CA
A/cattle/CA/24-031152-001-original/2024,CA
SRR31254321,-
A/cattle/CA/24-031619-001-original/2024,CA
A/cattle/CA/24-031618-002-original/2024,CA
SRR31254328,-
A/cattle/CA/24-031615-003-original/2024,CA
A/cattle/CA/24-031615-002-original/2024,CA
A/cattle/CA/24-031615-001-original/2024,CA
SRR31254332,-
A/cattle/ID/24-031349-002-original/2024,ID
A/cattle/ID/24-031349-001-original/2024,ID
SRR31254335,-
A/cattle/CA/24-031334-001-original/2024,CA
A/cattle/CA/24-031333-001-original/2024,CA
A/cattle/CA/24-031331-001-original/2024,CA
A/cattle/CA/24-031330-001-original/2024,CA
SRR31254340,-
A/cattle/CA/24-031326-001-original/2024,CA
A/cattle/CA/24-031322-001-original/2024,CA
A/cattle/CA/24-030165-001-original/2024,CA
A/cattle/CA/24-031321-001-original/2024,CA
SRR31254345,-
SRR31254346,-
A/cattle/CA/24-031145-001-original/2024,CA
A/cattle/CA/24-031144-003-original/2024,CA
A/cattle/CA/24-031144-002-original/2024,CA
A/cattle/CA/24-031144-001-original/2024,CA
A/cattle/CA/24-031097-002-original/2024,CA
A/cattle/CA/24-031097-001-original/2024,CA
A/cattle/CA/24-031096-003-original/2024,CA
A/cattle/CA/24-030034-002-original/2024,CA
A/cattle/CA/24-031096-001-original/2024,CA
A/cattle/CA/24-031085-001-original/2024,CA
SRR31254360,-
A/cattle/CA/24-030737-002-original/2024,CA
A/cattle/CA/24-030737-001-original/2024,CA
A/cattle/CA/24-030734-001-original/2024,CA
A/cattle/CA/24-030034-001-original/2024,CA
A/cattle/CA/24-030592-002-original/2024,CA
A/cattle/CA/24-030591-001-original/2024,CA
A/cattle/CA/24-030587-001-original/2024,CA
SRR31254370,-
A/cattle/CA/24-030323-001-original/2024,CA
A/cattle/CA/24-030322-001-original/2024,CA
A/cattle/CA/24-030318-003-original/2024,CA
A/cattle/CA/24-030318-002-original/2024,CA
A/cattle/CA/24-030318-001-original/2024,CA
A/cattle/CA/24-030033-007-original/2024,CA
A/cattle/CA/24-031623-002-original/2024,CA
SRR31347632,-
SRR31347633,-
SRR31347634,-
SRR31347635,-
SRR31347636,-
SRR31347637,-
SRR31347639,-
SRR31347640,-
A/cattle/CA/24-031620-001-original/2024,CA
A/cattle/CA/24-031619-009-original/2024,CA
A/cattle/CA/24-031619-007-original/2024,CA
A/cattle/CA/24-031619-006-original/2024,CA
A/cattle/CA/24-031619-003-original/2024,CA
A/cattle/CA/24-031619-002-original/2024,CA
A/cattle/CA/24-031607-003-original/2024,CA
A/cattle/CA/24-031607-002-original/2024,CA
SRR31347650,-
A/cattle/CA/24-031493-001-original/2024,CA
A/cattle/UT/24-031489-002-original/2024,UT
A/cattle/UT/24-031489-001-original/2024,UT
A/cattle/CA/24-031340-005-original/2024,CA
A/cattle/CA/24-031340-004-original/2024,CA
A/cattle/CA/24-031340-003-original/2024,CA
A/cattle/CA/24-031340-001-original/2024,CA
SRR31347658,-
A/cattle/CA/24-032021-001-original/2024,CA
A/cattle/CA/24-032019-001-original/2024,CA
A/cattle/CA/24-032017-001-original/2024,CA
A/cattle/CA/24-032016-003-original/2024,CA
A/cattle/CA/24-032016-002-original/2024,CA
A/cattle/CA/24-032016-001-original/2024,CA
A/cattle/CA/24-032057-002-original/2024,CA
A/cattle/CA/24-032054-004-original/2024,CA
A/cattle/CA/24-032054-001-original/2024,CA
SRR31347673,-
A/cattle/CA/24-032048-003-original/2024,CA
A/cattle/CA/24-032048-002-original/2024,CA
A/cattle/CA/24-032048-001-original/2024,CA
A/cattle/CA/24-032046-002-original/2024,CA
A/cattle/CA/24-032046-001-original/2024,CA
A/cattle/CA/24-032039-001-original/2024,CA
A/cattle/CA/24-032037-001-original/2024,CA
A/cattle/CA/24-032036-002-original/2024,CA
A/cattle/CA/24-032036-001-original/2024,CA
A/cattle/CA/24-032035-004-original/2024,CA
A/cattle/CA/24-032035-003-original/2024,CA
A/cattle/CA/24-032035-002-original/2024,CA
SRR31347687,-
A/cattle/CA/24-032034-002-original/2024,CA
A/cattle/CA/24-032034-001-original/2024,CA
A/cattle/CA/24-032033-001-original/2024,CA
SRR31347692,-
SRR31347693,-
SRR31347694,-
A/cattle/UT/24-031637-001-original/2024,UT
A/cattle/CA/24-031627-005-original/2024,CA
SRR31347712,-
A/cattle/CA/24-031627-003-original/2024,CA
A/cattle/CA/24-031627-002-original/2024,CA
A/cattle/CA/24-031627-001-original/2024,CA
A/cattle/CA/24-031626-005-original/2024,CA
A/cattle/CA/24-031626-004-original/2024,CA
A/cattle/CA/24-031626-001-original/2024,CA
A/cattle/CA/24-032202-001-original/2024,CA
SRR31347721,-
A/cattle/CA/24-032195-003-original/2024,CA
A/cattle/CA/24-032195-001-original/2024,CA
A/cattle/UT/24-032188-001-original/2024,UT
SRR31347726,-
SRR31347727,-
SRR31347728,-
A/cattle/CA/24-032049-003-original/2024,CA
A/cattle/CA/24-032049-002-original/2024,CA
A/cattle/CA/24-032049-001-original/2024,CA
A/cattle/CA/24-032045-001-original/2024,CA
A/cattle/CA/24-032042-001-original/2024,CA
A/cattle/CA/24-032041-001-original/2024,CA
A/cattle/CA/24-032040-004-original/2024,CA
A/cattle/CA/24-032040-001-original/2024,CA
A/cattle/CA/24-032038-001-original/2024,CA
A/cattle/CA/24-032030-001-original/2024,CA
A/cattle/CA/24-032028-001-original/2024,CA
A/cattle/CA/24-032025-001-original/2024,CA
A/cattle/CA/24-032024-002-original/2024,CA
A/cattle/CA/24-032024-001-original/2024,CA
SRR31347745,-
SRR31347747,-
A/cattle/CA/24-032021-005-original/2024,CA
A/cattle/CA/24-032021-004-original/2024,CA
A/cattle/CA/24-032021-003-original/2024,CA
A/cattle/CA/24-032021-002-original/2024,CA
SRR31347752,-
SRR31347753,-
A/cattle/CA/24-032026-004-original/2024,CA
A/cattle/CA/24-032026-003-original/2024,CA
A/cattle/CA/24-032026-002-original/2024,CA
A/cattle/CA/24-032026-001-original/2024,CA
A/cattle/CA/24-032022-008-original/2024,CA
A/cattle/CA/24-032022-007-original/2024,CA
A/cattle/CA/24-032022-006-original/2024,CA
A/cattle/CA/24-032022-005-original/2024,CA
A/cattle/CA/24-032022-004-original/2024,CA
A/cattle/CA/24-032022-003-original/2024,CA
A/cattle/CA/24-032022-001-original/2024,CA
A/cattle/CA/24-032013-003-original/2024,CA
A/cattle/CA/24-032013-002-original/2024,CA
A/cattle/CA/24-032013-001-original/2024,CA
A/cattle/CA/24-032007-002-original/2024,CA
A/cattle/CA/24-032007-001-original/2024,CA
SRR31347772,-
A/cattle/CA/24-031959-001-original/2024,CA
A/cattle/CA/24-031957-001-original/2024,CA
A/cattle/CA/24-031932-007-original/2024,CA
SRR31347812,-
A/cattle/CA/24-032283-001-original/2024,CA
SRR31347814,-
A/cattle/CA/24-032206-001-original/2024,CA
A/cattle/UT/24-031645-001-original-repeat2/2024,UT
A/cattle/UT/24-031643-001-original-repeat2/2024,UT
SRR31597281,-
A/cattle/CA/24-032699-001-original/2024,CA
A/cattle/CA/24-032675-001-original/2024,CA
A/cattle/CA/24-032673-004-original/2024,CA
A/cattle/CA/24-032671-003-original/2024,CA
A/cattle/CA/24-032668-001-original/2024,CA
A/cattle/CA/24-032658-002-original/2024,CA
A/cattle/CA/24-032658-001-original/2024,CA
SRR31597300,-
SRR31597301,-
SRR31597302,-
SRR31597304,-
SRR31597305,-
A/cattle/CA/24-032644-002-original/2024,CA
A/cattle/CA/24-032644-001-original/2024,CA
A/cattle/CA/24-032641-001-original/2024,CA
A/cattle/CA/24-032639-001-original/2024,CA
A/cattle/CA/24-032637-006-original/2024,CA
A/cattle/CA/24-032637-004-original/2024,CA
A/cattle/CA/24-032636-003-original/2024,CA
A/cattle/CA/24-032636-002-original/2024,CA
A/cattle/CA/24-032635-002-original/2024,CA
A/cattle/CA/24-032635-001-original/2024,CA
A/cattle/CA/24-032633-002-original/2024,CA
A/cattle/CA/24-032633-001-original/2024,CA
A/cattle/CA/24-032632-002-original/2024,CA
A/cattle/CA/24-032632-001-original/2024,CA
A/cattle/CA/24-032631-002-original/2024,CA
A/cattle/CA/24-032631-001-original/2024,CA
A/cattle/CA/24-032424-010-original/2024,CA
A/cattle/CA/24-032424-009-original/2024,CA
SRR31596950,-
A/cattle/CA/24-032424-006-original/2024,CA
SRR31596952,-
A/cattle/CA/24-032424-002-original/2024,CA
A/cattle/CA/24-032306-001-original/2024,CA
SRR31597011,-
A/cattle/CA/24-032627-001-original/2024,CA
A/cattle/CA/24-032626-001-original/2024,CA
A/cattle/CA/24-032625-002-original/2024,CA
A/cattle/CA/24-032625-001-original/2024,CA
SRR31597017,-
SRR31597018,-
SRR31597019,-
SRR31597020,-
SRR31597021,-
A/cattle/CA/24-032623-003-original/2024,CA
A/cattle/CA/24-032623-002-original/2024,CA
A/cattle/CA/24-032623-001-original/2024,CA
A/cattle/CA/24-032622-002-original/2024,CA
A/cattle/CA/24-032622-001-original/2024,CA
A/cattle/CA/24-032621-002-original/2024,CA
A/cattle/CA/24-032620-002-original/2024,CA
A/cattle/CA/24-032620-001-original/2024,CA
SRR31597031,-
A/cattle/CA/24-032597-004-original/2024,CA
A/cattle/CA/24-032597-003-original/2024,CA
A/cattle/CA/24-032597-002-original/2024,CA
A/cattle/CA/24-032597-001-original/2024,CA
SRR31597037,-
SRR31597038,-
A/cattle/CA/24-032426-001-original/2024,CA
A/cattle/CA/24-032425-001-original/2024,CA
A/cattle/CA/24-032424-012-original/2024,CA
A/cattle/CA/24-032424-011-original/2024,CA
SRR31597075,-
SRR31597076,-
SRR31597077,-
A/cattle/CA/24-033014-001-original/2024,CA
SRR31597079,-
SRR31597080,-
SRR31597081,-
SRR31597082,-
SRR31597084,-
SRR31597085,-
SRR31597086,-
A/cattle/CA/24-033010-001-original/2024,CA
SRR31597088,-
SRR31597089,-
SRR31597090,-
SRR31597091,-
SRR31597092,-
SRR31597093,-
A/cattle/CA/24-033005-003-original/2024,CA
A/cattle/CA/24-033005-002-original/2024,CA
A/cattle/CA/24-033005-001-original/2024,CA
SRR31597098,-
SRR31597099,-
SRR31597100,-
SRR31597101,-
SRR31597102,-
SRR31597103,-
SRR31597104,-
SRR31597106,-
A/cattle/CA/24-033002-001-original/2024,CA
A/cattle/CA/24-033001-004-original/2024,CA
A/cattle/CA/24-033001-003-original/2024,CA
A/cattle/CA/24-033001-002-original/2024,CA
A/cattle/CA/24-033001-001-original/2024,CA
A/cattle/CA/24-033000-003-original/2024,CA
A/cattle/CA/24-033000-002-original/2024,CA
A/cattle/CA/24-033000-001-original/2024,CA
SRR31597115,-
SRR31597117,-
SRR31597118,-
A/cattle/CA/24-032998-002-original/2024,CA
A/cattle/CA/24-032998-001-original/2024,CA
A/cattle/CA/24-032996-004-original/2024,CA
A/cattle/CA/24-032996-003-original/2024,CA
A/cattle/CA/24-032996-002-original/2024,CA
A/cattle/CA/24-032996-001-original/2024,CA
A/cattle/CA/24-032778-002-original/2024,CA
A/cattle/CA/24-032778-001-original/2024,CA
A/cattle/CA/24-032776-001-original/2024,CA
A/cattle/CA/24-032775-002-original/2024,CA
A/cattle/CA/24-032775-001-original/2024,CA
SRR31597134,-
A/cattle/UT/24-032712-001-original/2024,UT
A/cattle/CA/24-032702-004-original/2024,CA
A/cattle/CA/24-032702-001-original/2024,CA
A/cattle/CA/24-033172-003-original/2024(H5N1),CA
A/cattle/CA/24-033172-002-original/2024(H5N1),CA
A/cattle/CA/24-033172-001-original/2024(H5N1),CA
A/cattle/CA/24-033171-002-original/2024,CA
A/cattle/CA/24-033171-001-original/2024,CA
A/cattle/CA/24-033018-003-original/2024,CA
A/cattle/CA/24-033018-002-original/2024,CA
A/cattle/CA/24-033018-001-original/2024,CA
A/cattle/CA/24-033017-001-original/2024,CA
SRR31597197,-
SRR31597198,-
SRR31597199,-
SRR31597201,-
SRR31597202,-
A/cattle/CA/24-033681-002-original/2024,CA
A/cattle/CA/24-033532-001-original/2024,CA
A/cattle/CA/24-033530-003-original/2024,CA
A/cattle/CA/24-033687-003-original/2024,CA
A/cattle/CA/24-033687-002-original/2024,CA
A/cattle/CA/24-033520-001-original/2024,CA
SRR31605062,-
A/cattle/CA/24-033516-001-original/2024,CA
A/cattle/CA/24-033529-004-original/2024,CA
A/cattle/CA/24-033529-003-original/2024,CA
A/cattle/CA/24-033529-002-original/2024,CA
A/cattle/CA/24-031617-001-original-repeat2/2024,CA
SRR31605068,-
SRR31605070,-
A/cattle/CA/24-033526-004-original/2024,CA
SRR31605072,-
A/cattle/CA/24-035015-003-original/2024,CA
A/cattle/CA/24-035015-002-original/2024,CA
A/cattle/CA/24-035015-001-original/2024,CA
SRR31605076,-
A/cattle/CA/24-033484-003-original/2024,CA
A/cattle/CA/24-033484-002-original/2024,CA
A/cattle/CA/24-030026-001-original-repeat2/2024,CA
A/cattle/CA/24-033484-001-original/2024,CA
SRR31605081,-
SRR31605082,-
A/cattle/CA/24-033482-002-original/2024,CA
A/cattle/CA/24-033482-001-original/2024,CA
SRR31605085,-
A/cattle/CA/24-033477-003-original/2024,CA
A/cattle/CA/24-033477-002-original/2024,CA
A/cattle/CA/24-033477-001-original/2024,CA
A/cattle/CA/24-034998-003-original/2024,CA
A/cattle/CA/24-029182-001-original-repeat2/2024,CA
A/cattle/CA/24-034998-002-original/2024,CA
A/cattle/CA/24-034998-001-original/2024,CA
A/cattle/CA/24-035016-001-original/2024,CA
A/cattle/CA/24-035003-004-original/2024,CA
A/cattle/CA/24-035003-003-original/2024,CA
SRR31605097,-
A/cattle/CA/24-035003-002-original/2024,CA
A/cattle/CA/24-035014-001-original/2024,CA
A/cattle/CA/24-035013-001-original/2024,CA
A/cattle/CA/24-035012-001-original/2024,CA
A/cattle/CA/24-035011-001-original/2024,CA
A/cattle/CA/24-034012-001-original/2024,CA
SRR31605105,-
SRR31605106,-
SRR31605107,-
SRR31605108,-
SRR31605109,-
SRR31605111,-
SRR31605112,-
SRR31605113,-
SRR31605114,-
A/cattle/CA/24-033995-003-original/2024,CA
A/cattle/CA/24-033995-002-original/2024,CA
SRR31605118,-
A/cattle/CA/24-034007-004-original/2024,CA
A/cattle/CA/24-034007-003-original/2024,CA
A/cattle/CA/24-033209-002-original/2024,CA
A/cattle/CA/24-029180-001-original-repeat2/2024,CA
A/cattle/CA/24-034007-002-original/2024,CA
A/cattle/CA/24-034007-001-original/2024,CA
SRR31605125,-
A/cattle/CA/24-034005-002-original/2024,CA
A/cattle/CA/24-034005-001-original/2024,CA
A/cattle/CA/24-034003-001-original/2024,CA
A/cattle/CA/24-034002-002-original/2024,CA
SRR31605131,-
SRR31605132,-
A/cattle/CA/24-033206-004-original/2024,CA
A/cattle/CA/24-034000-001-original/2024,CA
A/cattle/CA/24-033999-001-original/2024,CA
A/cattle/CA/24-033998-002-original/2024,CA
A/cattle/CA/24-033986-002-original/2024,CA
A/cattle/CA/24-033986-001-original/2024,CA
A/cattle/CA/24-033984-002-original/2024,CA
A/cattle/CA/24-033995-001-original/2024,CA
SRR31605141,-
SRR31605142,-
A/cattle/CA/24-033991-004-original/2024,CA
A/cattle/CA/24-033206-003-original/2024,CA
A/cattle/CA/24-033991-003-original/2024,CA
A/cattle/CA/24-033991-002-original/2024,CA
A/cattle/CA/24-033991-001-original/2024,CA
A/cattle/CA/24-033990-004-original/2024,CA
A/cattle/CA/24-033990-003-original/2024,CA
A/cattle/CA/24-033990-001-original/2024,CA
A/cattle/CA/24-033989-002-original/2024,CA
A/cattle/CA/24-033988-005-original/2024,CA
A/cattle/CA/24-033988-004-original/2024,CA
A/cattle/CA/24-033206-002-original/2024,CA
A/cattle/CA/24-033988-003-original/2024,CA
A/cattle/CA/24-033988-001-original/2024,CA
A/cattle/CA/24-033987-001-original/2024,CA
A/cattle/CA/24-033866-003-original/2024,CA
A/cattle/CA/24-033866-002-original/2024,CA
A/cattle/CA/24-033984-001-original/2024,CA
SRR31605162,-
SRR31605163,-
SRR31605164,-
A/cattle/CA/24-033206-001-original/2024,CA
SRR31605166,-
SRR31605167,-
A/cattle/CA/24-034942-002-original/2024,CA
A/cattle/CA/24-034942-001-original/2024,CA
SRR31605171,-
A/cattle/CA/24-034698-001-original/2024,CA
A/cattle/CA/24-034697-002-original/2024,CA
A/cattle/CA/24-034697-001-original/2024,CA
SRR31605175,-
A/cattle/CA/24-034827-002-original/2024,CA
A/cattle/CA/24-034827-001-original/2024,CA
A/cattle/CA/24-034826-003-original/2024,CA
A/cattle/CA/24-034826-002-original/2024,CA
A/cattle/CA/24-034820-001-original/2024,CA
A/cattle/UT/24-034801-001-original/2024,UT
A/cattle/UT/24-034800-001-original/2024,UT
A/cattle/CA/24-034701-002-original/2024,CA
A/cattle/CA/24-034701-001-original/2024,CA
A/cattle/CA/24-034700-005-original/2024,CA
SRR31605189,-
A/cattle/CA/24-034700-003-original/2024,CA
A/cattle/CA/24-034700-001-original/2024,CA
A/cattle/CA/24-034698-002-original/2024,CA
A/cattle/CA/24-034646-001-original/2024,CA
A/cattle/CA/24-034643-002-original/2024,CA
A/cattle/CA/24-034643-001-original-repeat/2024,CA
A/cattle/CA/24-034696-002-original/2024,CA
SRR31605198,-
A/cattle/CA/24-034696-001-original/2024,CA
A/cattle/CA/24-034695-001-original/2024,CA
SRR31605201,-
A/cattle/CA/24-034694-003-original/2024,CA
A/cattle/CA/24-034694-001-original/2024,CA
A/cattle/CA/24-034693-001-original/2024,CA
A/cattle/CA/24-034692-001-original/2024,CA
SRR31605207,-
A/cattle/CA/24-034688-001-original/2024,CA
A/cattle/CA/24-034656-001-original/2024,CA
A/cattle/CA/24-034654-001-original/2024,CA
A/cattle/CA/24-034653-002-original/2024,CA
A/cattle/CA/24-034653-001-original/2024,CA
SRR31605213,-
SRR31605215,-
A/cattle/CA/24-029181-001-original-repeat2/2024,CA
A/cattle/CA/24-034259-001-original/2024,CA
A/cattle/CA/24-034429-001-original/2024,CA
A/cattle/CA/24-034427-001-original/2024,CA
A/cattle/CA/24-034426-003-original/2024,CA
A/cattle/CA/24-034416-002-original/2024,CA
A/cattle/CA/24-034416-001-original/2024,CA
A/cattle/CA/24-034267-001-original/2024,CA
A/cattle/CA/24-034264-003-original/2024,CA
A/cattle/CA/24-034264-002-original/2024,CA
A/cattle/CA/24-033980-001-original/2024,CA
A/cattle/CA/24-033979-002-original/2024,CA
A/cattle/CA/24-033978-001-original/2024,CA
A/cattle/CA/24-033977-001-original/2024,CA
A/cattle/CA/24-033976-003-original/2024,CA
A/cattle/CA/24-033976-002-original/2024,CA
A/cattle/CA/24-033976-001-original/2024,CA
SRR31605239,-
A/cattle/CA/24-033204-001-original/2024,CA
A/cattle/CA/24-033974-002-original/2024,CA
A/cattle/CA/24-033974-001-original/2024,CA
A/cattle/CA/24-033973-002-original/2024,CA
A/cattle/CA/24-033973-001-original/2024,CA
A/cattle/CA/24-033840-001-original/2024,CA
A/cattle/CA/24-033840-002-original/2024,CA
A/cattle/CA/24-033840-003-original/2024,CA
SRR31605249,-
A/cattle/CA/24-033860-003-original/2024,CA
A/cattle/CA/24-032204-001-original-repeat2/2024,CA
A/cattle/CA/24-033860-002-original/2024,CA
A/cattle/CA/24-033857-003-original/2024,CA
A/cattle/CA/24-033852-002-original/2024,CA
A/cattle/CA/24-033853-001-original/2024,CA
A/cattle/CA/24-033853-002-original/2024,CA
A/cattle/CA/24-033853-003-original/2024,CA
A/cattle/CA/24-033854-001-original/2024,CA
A/cattle/CA/24-032203-002-original-repeat2/2024,CA
A/cattle/CA/24-033855-002-original/2024,CA
A/cattle/CA/24-033855-003-original/2024,CA
A/cattle/CA/24-033856-001-original/2024,CA
A/cattle/CA/24-033526-003-original/2024,CA
A/cattle/CA/24-033526-002-original/2024,CA
A/cattle/CA/24-033526-001-original/2024,CA
A/cattle/CA/24-033524-001-original/2024,CA
A/cattle/CA/24-033522-001-original/2024,CA
SRR31605269,-
A/cattle/CA/24-031155-001-original-repeat2/2024,CA
A/cattle/CA/24-033520-004-original/2024,CA
A/cattle/CA/24-033520-003-original/2024,CA
A/cattle/CA/24-033520-002-original/2024,CA
A/cattle/CA/24-033491-001-original/2024,CA
A/cattle/CA/24-033488-001-original/2024,CA
A/cattle/CA/24-033530-001-original/2024,CA
A/cattle/CA/24-033514-002-original/2024,CA
A/cattle/CA/24-033514-001-original/2024,CA
A/cattle/CA/24-033506-003-original/2024,CA
A/cattle/CA/24-033506-002-original/2024,CA
A/cattle/CA/24-031151-001-original-repeat2/2024,CA
A/cattle/CA/24-033505-003-original/2024,CA
A/cattle/CA/24-033505-002-original/2024,CA
A/cattle/CA/24-033505-001-original/2024,CA
SRR31605286,-
SRR31605287,-
SRR31605288,-
SRR31605289,-
SRR31605290,-
SRR31605291,-
A/cattle/CA/24-033496-004-original/2024,CA
SRR31605293,-
A/cattle/CA/24-033496-003-original/2024,CA
A/cattle/CA/24-033495-001-original/2024,CA
A/cattle/CA/24-034264-001-original/2024,CA
A/cattle/CA/24-034260-003-original/2024,CA
A/cattle/CA/24-034260-002-original/2024,CA
A/cattle/CA/24-034260-001-original/2024,CA
A/cattle/CA/24-034234-001-original/2024,CA
A/cattle/CA/24-034232-006-original/2024,CA
A/cattle/CA/24-034232-005-original/2024,CA
A/cattle/CA/24-034246-002-original/2024,CA
A/cattle/CA/24-034246-001-original/2024,CA
A/cattle/CA/24-034245-001-original/2024,CA
A/cattle/CA/24-034415-001-original/2024,CA
A/cattle/CA/24-034244-002-original/2024,CA
A/cattle/CA/24-034244-001-original/2024,CA
A/cattle/CA/24-034237-002-original/2024,CA
A/cattle/CA/24-034237-001-original/2024,CA
SRR31605316,-
SRR31605317,-
A/cattle/CA/24-034235-002-original/2024,CA
A/cattle/CA/24-034235-001-original/2024,CA
A/cattle/CA/24-034221-007-original/2024,CA
A/cattle/CA/24-034221-006-original/2024,CA
A/cattle/CA/24-034221-004-original/2024,CA
A/cattle/CA/24-034232-004-original/2024,CA
A/cattle/CA/24-034232-001-original/2024,CA
A/cattle/CA/24-034231-003-original/2024,CA
A/cattle/CA/24-034231-002-original/2024,CA
A/cattle/CA/24-034231-001-original/2024,CA
A/cattle/CA/24-034230-001-original/2024,CA
A/cattle/CA/24-034229-003-original/2024,CA
SRR31605331,-
A/cattle/CA/24-034224-004-original/2024,CA
A/cattle/CA/24-034224-003-original/2024,CA
A/cattle/CA/24-034224-002-original/2024,CA
A/cattle/CA/24-034224-001-original/2024,CA
A/cattle/CA/24-034223-003-original/2024,CA
A/cattle/CA/24-034223-002-original/2024,CA
A/cattle/CA/24-034223-001-original/2024,CA
A/cattle/CA/24-034222-001-original/2024,CA
A/cattle/CA/24-034200-002-original/2024,CA
A/cattle/CA/24-034199-002-original/2024,CA
A/cattle/CA/24-034199-001-original/2024,CA
A/cattle/CA/24-034221-003-original/2024,CA
A/cattle/CA/24-034221-002-original/2024,CA
A/cattle/CA/24-034221-001-original/2024,CA
A/cattle/CA/24-034196-002-original/2024,CA
A/cattle/CA/24-034220-003-original/2024,CA
A/cattle/CA/24-034220-002-original/2024,CA
A/cattle/CA/24-034220-001-original/2024,CA
SRR31605351,-
A/cattle/CA/24-034218-001-original/2024,CA
A/cattle/CA/24-034210-002-original/2024,CA
A/cattle/CA/24-034210-001-original/2024,CA
SRR31605355,-
A/cattle/CA/24-034208-001-original/2024,CA
A/cattle/CA/24-034204-001-original/2024,CA
SRR31605358,-
A/cattle/CA/24-034203-001-original/2024,CA
A/cattle/CA/24-033856-002-original/2024,CA
